5 0.194987 0.195435 0.194056
10 0.323937 0.324688 0.321914
15 0.519625 0.521123 0.517139
20 0.763672 0.765568 0.758585
25 0.763672 0.765568 0.758585
30 1.49924 1.50309 1.49683
35 1.49924 1.50309 1.49683
40 1.49924 1.50309 1.49683
