5 0.130638 0.134398 0.128253
10 0.229982 0.24187 0.22145
15 0.374998 0.396507 0.358949
20 0.559099 0.608491 0.532434
25 0.559099 0.608491 0.532434
30 1.1018 1.15808 1.05012
35 1.1018 1.15808 1.05012
40 1.1018 1.15808 1.05012
