5 4.51176e-05 4.97308e-05 4.13505e-05
10 0.000107218 0.000125424 8.83824e-05
15 0.000165308 0.000195233 0.000130758
20 0.000252995 0.000303774 0.000187134
25 0.000252995 0.000303774 0.000187134
30 0.000673587 0.00108106 0.000401121
