5 0.325423 0.327067 0.32292
10 0.565984 0.572128 0.561999
15 0.910837 0.91923 0.9028
20 1.34717 1.36812 1.33281
25 1.34717 1.36812 1.33281
30 2.7214 2.92031 2.63177
35 2.7214 2.92031 2.63177
40 2.7214 2.92031 2.63177
