5 5.45538e-05 5.5926e-05 5.33751e-05
10 0.000126846 0.000133165 0.000122254
15 0.000181121 0.000192519 0.000171991
20 0.000270964 0.000317511 0.000242729
25 0.000270964 0.000317511 0.000242729
30 0.000684589 0.00104778 0.000449353
