5 0.000630582 0.00264531 5.42725e-05
10 0.00301243 0.0104986 0.000126761
15 0.00598829 0.0132109 0.000198983
20 0.00583584 0.0237442 0.000292364
25 0.00583584 0.0237442 0.000292364
30 0.0244746 0.0554762 0.000603936
